id,synagogue_id,street_address,neighborhood,city,state,zip_code,latitude,longitude,location,is_current,start_year,end_year,address_order,geocode_quality,geocoded_at,created_at,updated_at
6f584fd8-86d3-4353-a8f6-6bdd0678f374,2ea07b69-c69f-48cc-b70e-b241de38ff36,1524 Champlost Ave,Ogontz,Philadelphia,PA,19141-0000,40.04458100,-75.14636100,0101000020E61000003B1A87FA5DC952C0F18288D4B4054440,true,null,null,0,approximate,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
6f9df18a-7f95-4036-b335-000d35f833c7,2f326564-296e-4ea5-815c-e4a6e796bf22,3040 N. 22nd St,null,Philadelphia,PA,19132,40.00113058,-75.16647182,0101000020E6100000C2A66B79A7CA52C01110FE0B25004440,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
c1a07d3e-0b45-4ae8-a9d9-96b9b91a89c7,2ff63f05-8446-4b64-83c7-978dee1800b5,1209 N Hutchinson St,null,Philadelphia,PA,19122,39.97123847,-75.15163693,0101000020E6100000D0CD616BB4C952C030A2CC8A51FC4340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
9f835f5b-e78f-445b-85e7-26f4abcb26b9,312dc0f7-2801-4fb9-9a43-1b477522fcd5,2117 Bleigh St,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
d86d000b-e67b-41d5-9104-c8792272473a,33c128f7-6e2e-4dbb-ae4f-7b4c21acdbdc,5032 Brown St,null,Philadelphia,PA,19139,39.96557375,-75.22158792,0101000020E6100000AD65197F2ECE52C02310AFEB97FB4340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
dbc1b083-b3a8-479e-bf49-ad6db6b7ccd3,34cad903-4abc-490f-ab03-eed1c724da67,3046-8 Birch St,Richmond,Philadelphia,PA,null,39.99062100,-75.11695000,0101000020E61000001A51DA1B7CC752C08BDD3EABCCFE4340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
8474b38a-9072-44fe-9c08-61529e22e7ab,354018a4-939a-40d6-bbec-b9746b873499,328 Catherine St,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
13d568a9-3468-4f8e-a521-e9ada11dd3cf,354018a4-939a-40d6-bbec-b9746b873499,528 Bainbridge St,null,Philadelphia,PA,null,null,null,null,false,null,null,1,null,null,2026-02-21 22:38:02.468692+00,2026-02-21 22:38:02.468692+00
38e3b488-919a-4e47-86c0-932095c5a723,35925121-b5fd-4da4-8f6f-4af906bf0466,63rd & Greenway Sts,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
53eaecd9-5094-4191-9941-4a106e1981b7,359cdc1c-2792-4126-a09c-b39a181f17ff,417 Monroe St,South Philadelphia,Philadelphia,PA,19147,39.94015065,-75.15019856,0101000020E6100000CEC66BDA9CC952C0158843DB56F84340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
7a6ae87e-baed-438b-862f-25b20d40fc85,35a52e59-11eb-4af3-a24d-de4eb854f95f,4th & Reed Sts,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
4f885697-9d2c-4371-a7a7-5f1378087b62,361227d5-b03d-45cc-9fb8-4ec027c71960,610 N. 6th St (at Green),East Poplar,Philadelphia,PA,19123,39.96278000,-75.14848700,0101000020E610000065389ECF80C952C0179F02603CFB4340,true,null,null,0,approximate,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
5d0a55f3-fd3e-4a3c-a6e4-9b256c86c94b,3990603b-2765-47c8-a7fe-aa17fdfa210f,1535 N 7th St (at Oxford Ave),null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
c1d42ac8-1254-458f-b1f4-b4ca2c758afc,3ae04933-d739-4c46-8467-8992b75c7730,38th St & Woodland Ave,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
6357e73e-80f9-4dcd-a56b-d76abef9e72f,3b63c67e-a3d7-451f-aa52-b40f9be7b7da,201 Vine St,Center City,Philadelphia,PA,19106,39.95571200,-75.14266100,0101000020E61000008A5A9A5B21C952C0873254C554FA4340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
b8854440-bc6b-4c1a-b764-7673b57c1173,3b9455ad-d12e-40dd-bc04-590410ea3716,243 E. Roosevelt Blvd,null,Philadelphia,PA,19140,40.02049650,-75.14086340,0101000020E6100000040DECE703C952C05B971AA19F024440,true,null,null,0,approximate,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
c76bb689-5242-4b66-b4d2-d63ab7074983,3c63113f-6ff4-4b93-8438-2005829f83df,2446 Briston Rd,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
c807a8a0-2abf-4991-ab2d-a39e08c05c45,3c6567a9-11e9-4475-bc88-563622944d76,728 W.             Moyamensing Ave,South Philadelphia,Philadelphia,PA,19148,39.92034750,-75.15970336,0101000020E6100000B910719438CA52C049BA66F2CDF54340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
9774a4c9-a03e-4be1-8781-3f4116d0748c,3cc790a3-432d-4dfd-a32d-b2c19c962861,2132 S 8th St,South Philadelphia,Philadelphia,PA,19148,39.92216230,-75.16011683,0101000020E6100000E918A95A3FCA52C0540D0C6A09F64340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
74132cfb-f3b5-43d3-839b-0f85198be2d7,3ce6f0d3-27bd-412f-9ecd-62f1db37c768,59th St & Woodbine Ave                                    1981 Upland Way,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
9ebcd3c8-abc4-48d0-9464-e0b6d6603898,3e49e591-76cb-462f-ae77-689afb7ed5ba,1706-8 South St.,South Philadelphia,Philadelphia,PA,19104,39.94592190,-75.18368430,0101000020E61000007952CB7BC1CB52C0FC8804F813F94340,true,null,null,0,approximate,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
a9fbe799-e56e-439f-bd0b-4acbf05d0eff,3e49e591-76cb-462f-ae77-689afb7ed5ba,6027-9 Chestnut St,null,Philadelphia,PA,19139,39.96072480,-75.24204660,0101000020E6100000E9C605B17DCF52C0633ABE07F9FA4340,true,null,null,0,approximate,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
4c0f9514-9b8d-4589-b46d-a571d3ae33d4,3e82e26e-4ffc-4934-a099-97af44a122de,1709 N. 22nd St,null,Philadelphia,PA,19121,39.98058498,-75.17073698,0101000020E61000005754CC5AEDCA52C0400602CF83FD4340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
288438b7-5e15-4234-b349-0aa056112ed3,3e82e26e-4ffc-4934-a099-97af44a122de,1214 S. 3rd St,South Philadelphia,Philadelphia,PA,19147,39.93278460,-75.14962540,0101000020E6100000A9E9697693C952C0319B5B7C65F74340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
7ec1c620-9e2f-4b5f-912f-acb159a9fc26,3e82e26e-4ffc-4934-a099-97af44a122de,922 S. 4th St,South Philadelphia,Philadelphia,PA,19147,39.93645203,-75.15044013,0101000020E6100000C996A3CFA0C952C0B88FFDA8DDF74340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
ad4fdad8-4596-4147-87b1-1b936ba3da51,3e82e26e-4ffc-4934-a099-97af44a122de,942 Ruscomb St,null,Philadelphia,PA,19141,40.02809511,-75.13947747,0101000020E6100000720BE932EDC852C05350DD9E98034440,true,null,null,0,approximate,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
67ea4d48-3296-4b1d-8d3e-fc8a20eab65f,3e82e26e-4ffc-4934-a099-97af44a122de,"NE Corner, 3rd & Manton Sts",null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
bca1f7d0-08af-4631-9c7f-242ef23a4939,3e82e26e-4ffc-4934-a099-97af44a122de,SW corner Tulip & Auburn Sts,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
43f564ce-2e97-47c5-9ff8-c7c12a66eead,3e82e26e-4ffc-4934-a099-97af44a122de,4024 Lancaster Ave,null,Philadelphia,PA,19104,39.96356967,-75.20320533,0101000020E610000044AEED5001CD52C0A4083E4056FB4340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
782c4ae7-aeaf-4a16-a6ec-81256ff21efa,3eb7ee4d-890a-4489-9508-79db73b3f33b,1500 Hagys Ford Rd,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
aac8f3b3-fd0e-49f1-9321-75862ef559ea,3eb7ee4d-890a-4489-9508-79db73b3f33b,54th St & Wynnefield Ave,null,Philadelphia,PA,null,null,null,null,false,null,null,1,null,null,2026-02-21 22:38:02.468692+00,2026-02-21 22:38:02.468692+00
d7820e5c-aa49-488a-897a-bd0243625ad6,3ee5bf67-1777-4dc3-b3cb-ab5242823707,4194 Viola St,null,Philadelphia,PA,19104,39.97540267,-75.20950133,0101000020E61000006234447868CD52C0610AA4FED9FC4340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
6d949d6f-98a8-44b7-9307-ec85a9d44193,40b11b59-4a38-41a0-9430-77f6fc97f878,400 W Eliet Sts (At Lincoln Drive),null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
38975819-db07-451e-9001-3cb30be3c122,40be35e8-7bf3-46d8-b869-5443139ad3cc,951 N. Franklin St,null,Philadelphia,PA,19123,39.96825577,-75.14933540,0101000020E6100000A5C810B68EC952C01A2819CEEFFB4340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
72e433d2-591d-4982-89dd-a70c0ffe90e2,4144d29f-addb-4420-8daa-d7c18943d4f7,520-22 Morris St,South Philadelphia,Philadelphia,PA,19148,39.92620300,-75.14535800,0101000020E6100000910DA48B4DC952C0823AE5D18DF64340,true,null,null,0,approximate,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
be7039b7-488b-4aac-afc4-d31c03ab1fdb,420f5ac5-e74c-4b82-85cb-5ea1d5c7ffdd,843 S 3rd St,South Philadelphia,Philadelphia,PA,19147,39.93656015,-75.14847474,0101000020E61000004125329C80C952C0517EF733E1F74340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
631a460c-d28e-4674-b48a-a117508e6368,43565a93-22c2-4d11-979c-f845aa73bc71,4106 Viola St,null,Philadelphia,PA,19104,39.97450726,-75.20689272,0101000020E61000008D8BF6BA3DCD52C011B565A7BCFC4340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
c94262e5-cf8a-445f-aec8-4b3a3dd549f2,43642e11-ce34-4144-a159-c92794725fbb,4th & Poplar Sts,West Poplar,Philadelphia,PA,null,39.96933200,-75.15747500,0101000020E610000002BC051214CA52C0AF7B2B1213FC4340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
3ce80892-342a-46f5-a734-02d0d97f583b,440e354f-6f37-4409-8231-e1f68456aa88,101 Richboro Rd,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
651b7f64-64e0-412e-9082-4f58de7c2f0e,45413916-7594-4349-b442-7cff03633cad,6003 Larchwood St,null,Philadelphia,PA,19143,39.95407933,-75.24260886,0101000020E6100000DFDA4FE786CF52C0DE1180451FFA4340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
b50cac05-1804-41ca-bcef-2a421b2218d3,455bf2bf-21e6-42a9-bb19-c7d29441595a,69th St & Ogontz Ave,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
89d87b0e-1fe2-45a3-8b91-d220dbc6a914,455e78e5-34a6-43af-b094-5d99d481c855,414 Christian St,South Philadelphia,Philadelphia,PA,19147,39.93693100,-75.15059129,0101000020E61000003267A649A3C952C0E6CDE15AEDF74340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
9224d8e9-ae15-43fb-b09f-f2b509f14658,456072b8-6715-4975-bb42-16ff2507b523,5164 Columbia Ave,West Parkside,Philadelphia,PA,null,39.98016800,-75.22387480,0101000020E61000008219F8F653CE52C0F94A202576FD4340,true,null,null,0,approximate,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
07a7edee-ddbe-4480-b3b4-a66e127d0b2b,45fe4c92-df74-43a2-a3de-0364772b8682,410 Montgomery Ave,Fishtown,Philadelphia,PA,null,39.97689450,-75.13220350,0101000020E6100000AC3AAB0576C852C0369204E10AFD4340,true,null,null,0,approximate,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
7992b1fd-67b5-4944-ac77-04bd85516fba,46b2a4d8-172a-4b74-8a12-d6e8b86deabf,342 Queen St,South Philadelphia,Philadelphia,PA,19147,39.93742900,-75.14997594,0101000020E6100000295FAF3499C952C037A968ACFDF74340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
4aacbbe2-1e44-4320-abb9-2f07c9d3ec6f,48291658-fb0f-4789-aee6-b2acc312987e,754 S. 3rd St (at Fitzwater),null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
a5164e3d-901c-485e-8dca-7bf69fdfdd2b,49378aed-c09e-4251-bd13-2de11999d43b,615 North Broad St,null,Philadelphia,PA,19123,39.96370890,-75.16049077,0101000020E61000006E1D147B45CA52C09C2E30D05AFB4340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
1580d753-f611-43a4-98e3-9696b57274eb,493dc0b7-fbcf-4ad4-86f2-cb6f7503baeb,1705 N.7th St. (at Columbia Ave),null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
79ae792a-4d7b-4241-b664-46661e8d1538,49938f57-0395-44c0-b439-09a42492c0be,716-8 Lombard St,Center City,Philadelphia,PA,19146,39.94684300,-75.18280700,0101000020E6100000B69E211CB3CB52C028B9C32632F94340,true,null,null,0,approximate,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
87d6659b-efdf-45a1-9a9b-25cc8aa27a8d,4999ea56-a30f-44f0-a0f8-e9846be22420,200 Haverford Rd,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
10b2b2cc-8d07-4aa8-a42c-bdc15a0498a7,4999ea56-a30f-44f0-a0f8-e9846be22420,7505 Brookhaven Rd,null,Philadelphia,PA,null,null,null,null,false,null,null,1,null,null,2026-02-21 22:38:02.468692+00,2026-02-21 22:38:02.468692+00
cd64a4ab-3740-44a7-9919-302bf2aed1e4,4a076d0d-95c2-4a11-8942-30f92e7361c9,SW Corner 52nd St & Columbia Ave,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
d13fc577-fc18-413d-9eff-cc882f13dbf1,4aaf504a-dc28-468c-a63b-415aee6936ea,314 Washington Crossing Rd.,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
b7b11bdf-bb3d-4d4f-9358-2ae064ab8e41,4ab66ce6-09ca-4480-9fb0-00e16840171c,Large St & Roosevelt Blvd,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
5226e11a-2458-4b0a-88a0-0c4d1c4ad423,4acfb3e6-ae60-446a-9e24-6a2a24c9703b,5th & Green Sts,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
0ed73265-847c-4d3f-8e71-fb79132cc956,4b24d4cd-abec-41f0-b818-2ded50c9ee6e,608 Welsh Rd,null,Philadelphia,PA,19115,40.10401547,-75.05178909,0101000020E6100000BCF52F8350C352C0CBF60061500D4440,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
436b5089-1fe7-4694-9897-3ff28a7259cd,4b754222-d738-4bd6-868e-92eaaa65ce73,932 Philadelphia [?],null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
6b70eb4c-84db-4f0b-b033-20dcef58d3c1,4c210a56-8fdc-457d-a0d1-8cc062260500,5350 W Market St,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
b4ce287b-b505-471f-92b0-8695be48c43a,4c6b0e22-b88c-4a88-9db0-aeac65e7f663,314 Catherine St,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
18e9c5b0-5d28-44c1-8891-095df8269de2,4cf45999-8fee-4c0c-b01a-5ab595ba1cac,5944 Catherine St,null,Philadelphia,PA,null,39.95272370,-75.16352620,0101000020E61000008242983677CA52C0E3CFA6D9F2F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
3c00e244-b626-47e8-a47e-7110eb9c4c8d,4de81e1d-8e88-4a98-92dc-4bc5d994ea49,5364 W Chew Ave.,null,Philadelphia,PA,19120,40.03889000,-75.13716900,0101000020E61000009A417C60C7C852C01B12F758FA044440,true,null,null,0,approximate,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
f57e8343-0e68-4e9f-89aa-522914bd9fe2,4e4303c2-b4b6-48c9-82cd-a15d2997bac1,1514 S 6th St,South Philadelphia,Philadelphia,PA,19148,39.92962060,-75.15554860,0101000020E6100000127C1D82F4C952C00D58CDCEFDF64340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
a39cd6ca-a349-4d9a-abfa-5ff0cf2c20ba,4e7c146e-6382-40d5-bc11-f66631ae0dcf,302 Lombard St,Center City,Philadelphia,PA,19146,39.94234795,-75.14760171,0101000020E61000002852714E72C952C0F0598DDB9EF84340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
431eea28-74a0-4c91-aeff-131d0e6221e2,505f12e9-69a2-4008-ab47-b6b3da2fa23b,3900/1 Brown St,null,Philadelphia,PA,19139,39.96643800,-75.21534260,0101000020E6100000E11B542CC8CD52C04ACE893DB4FB4340,true,null,null,0,approximate,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
ac26aca9-992a-4013-a6a9-c7c3a323f97c,50c60f81-31f4-49db-bea6-2856c8d1546c,5944 Larchwood Ave,null,Philadelphia,PA,19143,39.95373340,-75.24196367,0101000020E6100000175E30557CCF52C02B0DA1EF13FA4340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
85cafafc-dc89-4747-ba40-018ac6bf4d37,5115ecb6-ec08-4635-8e1a-828554d41d57,3209 Cumberland St,Strawberry Mansion,Philadelphia,PA,null,39.99466600,-75.18459570,0101000020E6100000DD9E7B6AD0CB52C0B9382A3751FF4340,true,null,null,0,approximate,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
8c03c5f3-cfe9-4b4a-9d47-7fd1ece6b06c,528f155d-2f18-4676-b6d0-6a18978e0026,3012 S. 80th St,null,Philadelphia,PA,19153,39.90219200,-75.24713600,0101000020E6100000836A8313D1CF52C03E5B07077BF34340,true,null,null,0,approximate,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
b0c068f0-069d-4e97-af15-59e583234d0c,52eff962-db39-46ea-811e-1b986669321c,6427 Large St,null,Philadelphia,PA,19149,40.03892715,-75.07445961,0101000020E6100000AB743DF2C3C452C097169A90FB044440,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
2a3824b8-ce90-4021-a03f-e1ac0acaa367,533bb988-bc1f-4b78-bb0d-e81de389773a,8th & Porter Sts,Center City,Philadelphia,PA,19133,39.95128710,-75.15354690,0101000020E6100000BD7960B6D3C952C0A8CD93C6C3F94340,true,null,null,0,low_confidence,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
08f36efa-547a-4f9d-a0a4-8614a6f79b0f,544940b2-082a-4579-a672-57c9a26368d0,8900 Roosevelt Blvd,Far Northeast Philadelphia,Philadelphia,PA,19115,40.07140900,-75.03829100,0101000020E6100000CB2E185C73C252C0EED11BEE23094440,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
df7435f7-7db0-45d4-8a2e-5635d6bdce5a,553f71b7-bde8-47d7-8ba9-68e5a9956f65,815 S. 4th St,South Philadelphia,Philadelphia,PA,19147,39.93773795,-75.14986095,0101000020E6100000A4CC615297C952C0EABB11CC07F84340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
f90c593d-941d-4e91-8b96-933715ffaac2,5563a8a2-1bca-49aa-a94e-8ab9f6d4f13b,505 Lombard St,Center City,Philadelphia,PA,19147,39.94293467,-75.15075500,0101000020E610000058AD4CF8A5C952C010F55015B2F84340,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
bbc36c1a-1ee3-41c1-8301-d10e0f4f0fd5,55bf4612-1ad8-4093-b444-e518d1032fd8,601 E. Mt Pleasant Ave,null,Philadelphia,PA,19119,40.06648000,-75.18048300,0101000020E6100000F99E91088DCB52C046EBA86A82084440,true,null,null,0,exact,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00,2026-02-21 20:57:41.905875+00
